,description,link,pDate,title
506,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2137.1원에서 전날 기준 1831원으로 306.1원...,http://www.newspim.com/news/view/20220801000079,2022-08-01 09:05:00,전국 주유소 휘발유 평균가격 1800원대 진입 3월 이후 처음
507,휘발유 기준으로 시행 한 달간 자영 알뜰주유소 는 리터당 306.1원 알뜰주유소 는 리터당 278.1원 내렸다. 일반 정유사 폴 주유소 평균가격도 시행 한 달간 리터당 245.9원 하락했다. 정유사 주유소 공급가격도 유류세...,https://www.etoday.co.kr/news/view/2159227,2022-08-01 08:56:00,유류세 37 인하에 전국 휘발유 평균 1800원대 경유는 여전히 높아
508,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2천137.1원에서 전날 기준 1천831원으로 306.1원...,https://www.youthdaily.co.kr/news/article.html?no=107204,2022-08-01 08:54:00,전국 휘발유가 1800원대 진입 유류세 인하 확대 영향
509,주유소별로는 알뜰 주유소 를 중심으로 가격을 큰 폭으로 인하해 시장가격을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 한 달간 당 2137.1원에서 1831원으로 306.1원 인하했고 알뜰...,https://www.ekn.kr/web/view.php?key=20220801010000024,2022-08-01 08:52:00,전국 휘발유 평균 가격 1800원대 진입 유류세 37 인하 효과
510,자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2137.1원에서 전날 기준 1831원으로 306.1원 내렸고 알뜰 주유소 는 2119.6원에서 1841.5원으로 278.1원 내렸다. 일반 정유사 주유소의 휘발유 평균 가격도 한 달간 2146....,https://n.news.naver.com/mnews/article/629/0000164149?sid=101,2022-08-01 08:52:00,전국 휘발유 평균 가격 1800원대 진입 유류세 추가 인하 효과
511,주유소별로 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2137.1원에서 전날 기준 1831원으로 306.1원 내렸고...,http://www.smedaily.co.kr/news/articleView.html?idxno=235966,2022-08-01 08:34:00,휘발유 평균가격 1800원대 유류세 인하 효과
512,휘발유를 기준으로 시행 한 달간 자영 알뜰주유소 가 리터당 306.1원을 알뜰주유소 는 278.1원을 인하했다. 일반 정유사폴 주유소 평균가격도 시행 한 달간 245.9원 하락해 기존 재고 소진 이후 지속해서 하락하는...,https://n.news.naver.com/mnews/article/092/0002264075?sid=105,2022-08-01 08:31:00,전국 휘발유 평균 가격 1800원대 진입 유류세 37 인하
513,주유소별로는 알뜰 주유소 의 인하 폭이 컸다. 휘발유를 기준으로 유류세 추가 인하 시행 1개월 동안 자영 알뜰 주유소 는 리터당 306.1원 고속도로 알뜰 주유소 는 리터당 278.1원 각각 인하했다. 일반 정유사폴...,https://n.news.naver.com/mnews/article/417/0000838125?sid=101,2022-08-01 08:28:00,전국 휘발유 가격 1800원대 진입 유류세 최대폭 인하 효과
514,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰주유소 의 휘발유 가격은 6월 30일 기준 당 2137.1원에서 전날 기준 1831원으로 306.1원 내렸고...,https://www.ajunews.com/view/20220801082021767,2022-08-01 08:26:00,유류세 최대폭 인하 시행 한 달 전국 휘발유값 1800원대 진입
515,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2천137.1원에서 전날 기준 1천831원으로 306.1원...,https://n.news.naver.com/mnews/article/087/0000915001?sid=101,2022-08-01 08:16:00,유류세 인하 폭 37 로 확대 전국 휘발유 평균가격 1천800원대까지 하락
516,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2천137.1원에서 전날 기준 1천831원으로 306.1원...,http://www.newsroad.co.kr/news/articleView.html?idxno=18099,2022-08-01 08:06:00,유류세 추가 인하 효과 나타나나 ...전국 휘발유 평균가격 1 800원대
517,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2137.1원에서 전날 기준 1831원으로 306.1원 내렸고...,https://n.news.naver.com/mnews/article/366/0000831147?sid=101,2022-08-01 08:04:00,국내 휘발유 평균 가격 1800원대 진입
518,주유소별로는 알뜰 주유소 를 중심으로 가격을 큰 폭으로 인하해 시장가격을 선도하고 있으며 휘발유를 기준으로 시행 한 달간 자영알뜰은 리터당 306.1원 알뜰은 278.1원을 각각 인하했다. 또 일반 정유사폴...,https://n.news.naver.com/mnews/article/014/0004875845?sid=101,2022-08-01 08:03:00,휘발유 주유소 가격 1800원대 진입...경유 가격은 유지
519,주유소별로는 알뜰주유소 들이 기름값을 내리면서 시장 가격 하락을 선도하고 있다. 자영 알뜰 주유소 의 휘발유 가격은 6월30일 기준 당 2137.1원에서 전날 기준 1831원으로 306.1원 내렸다. 알뜰 주유소 는 2119....,https://n.news.naver.com/mnews/article/032/0003163624?sid=101,2022-08-01 07:51:00,휘발유 평균가격 1800원대 진입 유류세 추가 인하 효과
520,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2천137.1원에서 전날 기준 1천831원으로 306.1원...,http://www.newsway.co.kr/news/view?tp=1&ud=2022080107303229562,2022-08-01 07:32:00,전국 휘발유 평균가격 1천800원대 진입 유류세 추가 인하 효과
521,상표별로는 알뜰주유소 기름값 하락폭이 가장 큰 것으로 나타났다. 휘발유의 경우 유류세 인하 이후 한 달간 자영알뜰은 리터당 평균 306.1원 고속도로 알뜰은 278.1원이 각각 내렸다. 정유사 상표 주유소들도 245....,http://www.e-platform.net/news/articleView.html?idxno=74148,2022-08-01 07:32:00,7월 유류세 인하 한달 새 휘발유 247원 내려
522,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2137.1원에서 전날 기준 1831원으로 306.1원 내렸고...,https://n.news.naver.com/mnews/article/016/0002022639?sid=101,2022-08-01 07:19:00,유류세 인하 37 에 전국 휘발유 평균가격 1800원대 진입
523,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있습니다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2 137.1원에서 어제 기준 1 831원으로 306.1원 내렸고 알뜰...,http://tbs.seoul.kr/news/newsView.do?typ_800=1&idx_800=3475018&seq_800=20467677,2022-08-01 07:16:00,전국 휘발유 평균가격 1 800원대 진입 유류세 추가 인하 효과
524,주유소별로는 알뜰 주유소 를 중심으로 가격 인하 폭이 큰 것으로 나타났다. 휘발유를 기준으로 유류세 추가 인하 시행 1개월 동안 자영 알뜰 주유소 는 당 306.1원 고속도로 알뜰 주유소 는 당 278.1원 각각...,https://www.sisa-news.com/news/article.html?no=207465,2022-08-01 07:02:00,휘발유값 4개월 만에 1800원대 진입 경유는 1900원대
525,주유소별로는 알뜰 주유소 를 중심으로 가격을 큰 폭으로 인하해 시장가격을 선도하고 있으며 휘발유를 기준으로 시행 한 달간 자영알뜰은 리터당 306.1원 알뜰은 278.1원을 각각 인하했다. 또 일반 정유사폴...,https://n.news.naver.com/mnews/article/421/0006251621?sid=101,2022-08-01 07:00:00,산업부 유류세 인하 한 달 휘발유 1800원대 경유는 당분간 높을 것
526,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2천137.1원에서 전날 기준 1천831원으로 306.1원...,https://n.news.naver.com/mnews/article/215/0001046017?sid=101,2022-08-01 06:57:00,휘발유 1 800원대로 하락 유류세 추가 인하 효과
527,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2137.1원에서 전날 기준 1831원으로 306.1원 내렸고...,http://www.slist.kr/news/articleView.html?idxno=373102,2022-08-01 06:16:00,전국 휘발유 평균가격 1800원대 진입 유류세 추가인하 효과
528,주유소 별로는 6월 30일부터 지난달 31일까지 자영 알뜰 은 휘발유를 리터당 2137.1원에서 1831원 알뜰 은 리터당 2119.6원에서 1841.5원으로 가격을 인하했다. 일반 정유사폴 주유소 의 경우 같은 기간 동안 휘발유...,https://n.news.naver.com/mnews/article/079/0003670318?sid=101,2022-08-01 06:07:00,국내 휘발유 평균 가격 1800원대 진입
529,주유소별로는 알뜰 주유소 를 중심으로 가격을 큰 폭으로 인하해 하락세를 이끌었다. 휘발유 기준으로 유류세 인하 시행 뒤 한 달간 인하 폭은 석유공사의 자영 알뜰 306.1원 도로공사의 고속도로 주유소...,https://n.news.naver.com/mnews/article/028/0002600676?sid=101,2022-08-01 06:03:00,휘발유값 넉달 만에 1800원대로 경유는 1900원대
530,최근 석유가격 하락 추이 사진 산업부 열린뉴스통신 주유소별로는 알뜰 주유소 를 중심으로 가격을 큰 폭으로 인하하여 시장가격을 선도하고 있으며 일반 정유사폴 주유소의 평균가격도 시행 한 달간 하락하여...,https://www.onews.tv/news/articleView.html?idxno=133776,2022-08-01 06:02:00,유류세 최대폭 인하 시행 1달 전국 휘발유 평균 가격 1 800원대 진입
531,주유소별로는 알뜰주유소 들이 기름값을 크게 인하하면서 시장 가격 하락을 선도하고 있는 것으로 나타났다. 자영 알뜰 주유소 의 휘발유 가격은 6월 30일 기준 당 2천137.1원에서 전날 기준 1천831원으로 306.1원...,https://n.news.naver.com/mnews/article/001/0013346284?sid=101,2022-08-01 06:01:00,전국 휘발유 평균가격 1천800원대 진입 유류세 추가 인하 효과
532,주유소별로는 알뜰 주유소 를 중심으로 가격을 큰 폭으로 내려 시장가격을 선도하고 있는 것으로 파악됐다. 휘발유를 기준으로 시행 한 달 동안 리터당 자영알뜰 306.1원 알뜰 278.1원 각각 인하된 것으로 파악됐다....,https://n.news.naver.com/mnews/article/031/0000688839?sid=101,2022-08-01 06:01:00,리터당 국내 휘발유 1천800원대 경유 1천900원대까지 하락 앞으로는
533,알뜰주유소 가 하락세 주도 알뜰주유소 만 놓고 보면 가격 하락폭은 더 크다. 산업부에 따르면 자영 알뜰주유소 는 휘발유 판매 가격을 올 6월30일 리터당 2137.1원에서 지난달 31일 1831원으로 최근 한달새 306.1원...,https://n.news.naver.com/mnews/article/277/0005125939?sid=101,2022-08-01 06:00:00,휘발유 1800원대 진입 유류세 최대폭 인하 한달만
534,주유소별로는 알뜰 주유소 를 중심으로 가격 인하 폭이 큰 것으로 나타났다. 휘발유를 기준으로 유류세 추가 인하 시행 1개월 동안 자영 알뜰 주유소 는 당 306.1원 고속도로 알뜰 주유소 는 당 278.1원 각각...,https://n.news.naver.com/mnews/article/003/0011337107?sid=101,2022-08-01 06:00:00,휘발유값 4개월 만에 1800원대 진입 경유는 1900원대
535,2원 내린 당 1993.7원 최저가 지역인 대구는 전주 대비 79.1원 내린 1879.9원을 기록했다. 상표별로는 에너지 주유소가 당 평균 1945.1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 35,http://www.newsway.co.kr/news/view?tp=1&ud=2022073121312146882,2022-07-31 21:34:00,휘발유·경유 판매가격 4주 연속 하락
536,중구는 휘발유 1905.07원 달서구는 경유 19990.11원 남구는 고급휘발유 2325.25원 평균 판매 가격이 가장 각각 높았다.상표별로 보면 보통 휘발유 평균 판매 가격은 알뜰주유소 가 1828.47원으로 가장 낮았고...,http://www.ksmnews.co.kr/default/index_view_page.php?idx=388812&part_idx=234,2022-07-31 21:12:00,기름값 4주 연속 하락 대구 전국 최저
537,상표별로 보면 알뜰주유소 가 리터당 1914.9원으로 휘발유 가격이 가장 낮았고 에너지 주유소가 1945.1원으로 가장 높았습니다. 경유도 알뜰주유소 평균가격이 리터당 1994.8원으로 가장 저렴했고 에너지...,http://www.newskr.kr/news/articleView.html?idxno=79981,2022-07-31 20:00:00,휘발유·경유 판매가격 4주 연속 하락
538,전국 667개 농협 알뜰주유소 에서는 연중 상시적으로 유류를 저렴하게 공급 830억원 규모 할 계획이다. 또 농업인 경영 안정을 위해 다양한 영농·금융 지원 방안을 시행하고 쌀 소비 촉진 운동을 전개한다. 축산농가...,http://monthly.chosun.com/client/news/viw.asp?ctcd=E&nNewsNumb=202208100044,2022-07-31 18:50:00,딸기 농장 봉사로 취임식 대신했던 이성희 농협중앙회장의 2년 반 여정 지속...
539,1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 한편 국내 수입 원유의 기준이 되는 두바이유의 이번 주 평균 가격은 지난주보다 0.1달러 내린 배럴당 103.2달러를 나타냈다. 국제 휘발유 평균...,http://www.meconomynews.com/news/articleView.html?idxno=69180,2022-07-31 15:44:00,휘발유 4주 연속 하락... 전주대비 75.4원 내려
540,상표별로는 에너지 주유소가 당 평균 1945.1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 앞서 국내유가는 유류세 인하폭을 20 에서 30 로 확대했음에도 지속적인 상승세를 보였다. 이에 정부는...,http://www.sisafocus.co.kr/news/articleView.html?idxno=281212,2022-07-31 14:40:00,휘발유·경유 가격 4주 연속 하락 곧 1800원대 진입
541,상표별로 보면 보통 휘발유 평균 판매 가격은 알뜰주유소 가 1828.47원으로 가장 낮았고 칼텍스가 1885.09원으로 가장 높았다. 1884.64원 에너지 1865.52원 현대오일뱅크 1855.26원 등의 순이며 정유사 평균은...,https://www.sisa-news.com/news/article.html?no=207435,2022-07-31 13:44:00,휘발유값 4주 연속 하락 대구 휘발유·경유 전국 최저
542,상표별로 보면 보통 휘발유 평균 판매 가격은 알뜰주유소 가 1828.47원으로 가장 낮았고 칼텍스가 1885.09원으로 가장 높았다. 1884.64원 에너지 1865.52원 현대오일뱅크 1855.26원 등의 순이며 정유사 평균은...,https://n.news.naver.com/mnews/article/003/0011336669?sid=102,2022-07-31 13:26:00,유류세 인하에 기름값 4주 연속↓ 대구 휘발유·경유 전국 최저
543,상표별로는 에너지 주유소가 당 평균 1천945.1원으로 가장 비쌌고 알뜰주유소 는 1천914.9원으로 가장 저렴했습니다. 국내 경유 가격도 하락세를 이어갔습니다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린...,https://n.news.naver.com/mnews/article/374/0000296928?sid=101,2022-07-31 10:09:00,국내 휘발유 가격 4주째 하락세 이번 주 당 75.4원 내려
544,상표별로는 알뜰주유소 가 저렴했던 반면 에너지 상표 주유소가 가장 높았다. 알뜰주유소 의 휘발유 평균 판매가격은 리터당 1 914.9원으로 가장 낮았지만 에너지 상표 주유소는 1945.1원으로 가장...,http://www.todayenergy.kr/news/articleView.html?idxno=250869,2022-07-30 21:08:00,주유소 판매 기름값 4주째 인하 행진
545,알뜰주유소 는 1914.9원으로 가장 저렴했다. 경유 역시 알뜰주유소 평균가격이 당 1994.8원으로 가장 저렴했고 에너지 주유소가 가장 높은 2022.9원을 나타냈다. 한편 국내 수입 원유의 기준이 되는 두바이유의...,https://n.news.naver.com/mnews/article/009/0004998390?sid=101,2022-07-30 20:47:00,이제 좀 차 탈만 하네 휘발유 1800원대 진입 눈앞
546,또 환경부는 전기차 구매보조금의 경우 인하 폭을 예년에 비해 완화해 보급에 차질이 없도록 할 계획이다.도수화 기자 알뜰주유소 전기차 충전 서비스 이용 모습. 사진 제공 한국석유공사,https://www.viva100.com/main/view.php?key=20220730010007682,2022-07-30 17:34:00,전기차 충전요금 9월부터 10 11 인상
547,상표별로는 에너지 주유소가 당 평균 1천945.1원으로 가장 비쌌고 알뜰주유소 는 1천914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당 2천15....,https://www.tfmedia.co.kr/news/article.html?no=129532,2022-07-30 16:30:00,전국 주유소 휘발유가격 4주째 하락세 금주만 당 75.4원 내려
548,알뜰주유소 가 1914.9원으로 가장 저렴했다. 경유 기준으로도 에너지 주유소가 리터당 평균 2022.9원으로 가장 고가였고 알뜰주유소 가 1994.8원으로 가장 낮은 가격을 보였다. 지역별로는 서울 휘발유 가격이...,http://www.seoulwire.com/news/articleView.html?idxno=476283,2022-07-30 15:58:00,전국 기름값 4주 연속 하락 휘발유 리터당 1937.7원
549,상표별로 보면 알뜰주유소 가 리터당 1914.9원으로 휘발유 가격이 가장 낮았고 에너지 주유소가 1945.1원으로 가장 높았다. 경유도 알뜰주유소 평균가격이 리터당 1994.8원으로 가장 저렴했고 에너지 주유소가...,https://n.news.naver.com/mnews/article/008/0004777238?sid=101,2022-07-30 15:46:00,휘발유 1800원대 진입 눈앞 ... 주유소 기름값 4주째 뚝뚝
550,상표별 판매가격으로 보면 휘발유 기준 에너지 주유소가 리터당 1945.1원으로 가장 높았고 알뜰 주유소 가 가장 낮은 1914.9원을 기록했다. 지역별로 보면 이번 주 전국 최고가 지역인 서울의 휘발유 평균 판매...,https://n.news.naver.com/mnews/article/629/0000164038?sid=101,2022-07-30 15:31:00,휘발유 전국 평균 가격 1937.7원...4주 연속 하락세
551,휘발유 기준으로 알뜰주유소 의 평균 가격은 리터당 1914.9원으로 가장 낮았다. 가장 높은 곳은 에너지주유소로 리터당 1945.1원을 기록했다. 경유 판매가격은 리터당 2015.5원을 기록했다. 전주 대비 57.0원...,https://ilyo.co.kr/?ac=article_view&entry_id=433686,2022-07-30 14:16:00,국내 휘발유 가격 4주 연속 하락세 리터당 1937.7원
552,상표별로 보면 알뜰주유소 가 리터당 1914.9원으로 휘발유 가격이 가장 낮았고 에너지 주유소가 1945.1원으로 가장 높았다. 경유 기준으로는 알뜰주유소 의 평균가격이 리터당 1994.8원으로 가장 낮았고...,https://www.ebn.co.kr/news/view/1540688/?sc=Naver,2022-07-30 13:56:00,국내 휘발유·경유 가격 4주 연속 하락
553,상표별로는 에너지 주유소가 당 평균 1945.1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당 2015.5원을...,https://www.asiatime.co.kr/article/20220730500010,2022-07-30 13:20:00,국내 휘발유 가격 4주째 하락 1937.7원
554,상표별로는 에너지 주유소가 당 평균 1945.1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당 215.5원을...,http://www.newsway.co.kr/news/view?tp=1&ud=2022073012422485943,2022-07-30 12:44:00,국내 휘발유 가격 4주째 하락세 이번 주 리터당 75.4원 내려
555,반면 알뜰주유소 는 당 1914.9원으로 가장 저렴했다. 경유 가격도 2개월여 만에 2000원 아래로 내려갔다. 28일 기준 전국 평균 경유 가격은 1998.46원을 기록해 지난달 30일과 비교해 169.2원 하락했다. 국제 휘발유...,http://www.thekpm.com/news/articleView.html?idxno=130575,2022-07-30 12:20:00,휘발유 리터당 1937.7원 4주 연속 하락세
556,1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다.국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 전주보다 57원 내린 리터당 2015.5원이었다. 28일 기준 전국 평균 경유 가격은 1998....,https://www.viva100.com/main/view.php?key=20220730010007656,2022-07-30 11:44:00,국내 기름값 하락세 4주 새 휘발유 228원 내려
557,가장 저렴한 곳은 대구로 리터당 1879.9원으로 나타났다.상표별로 보면 알뜰주유소 가 리터당 1914.9원으로 휘발유 가격이 가장 낮았고 에너지 주유소가 1945.1원으로 가장 높았다.경유도 알뜰주유소 평균가격이...,https://news.mtn.co.kr/news-detail/2022073011210774322,2022-07-30 11:24:00,전국 휘발유값 4주 연속 하락 1800원대 가나
558,상표별로는 에너지 주유소가 당 평균 1945.1원으로 가장 비쌌고 알뜰주유소 가 1914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당 2천15....,https://n.news.naver.com/mnews/article/016/0002022394?sid=101,2022-07-30 11:08:00,국내 휘발유 가격 4주째 하락 이번 주 당 75.4원 내려
559,알뜰주유소 는 1914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 경유 평균 가격은 지난주보다 57.0원 내린 당 215.5원을 나타냈다. 경유 가격이 2000원선 아래로 내려간 것은 약 두 달 만이다.,https://n.news.naver.com/mnews/article/119/0002625919?sid=101,2022-07-30 10:50:00,국내 휘발유 가격 4주째 하락 경유 두달 만에 2000원 밑으로
560,알뜰주유소 는 1914.9원으로 가장 저렴했습니다. 국내 수입 원유의 기준이 되는 두바이유의 이번주 평균 가격은 지난주보다 0.1달러 내린 배럴당 103.2달러를 기록했습니다. 국제 휘발유 평균 가격은 지난주보다 2....,https://n.news.naver.com/mnews/article/057/0001680421?sid=101,2022-07-30 10:23:00,전국 기름값 4주 연속 하락 휘발유 가격 1800원대 진입하나
561,상표별 휘발유 가격은 에너지가 주유소가 당 1945.1원 75.4원↓ 으로 가장 비쌌고 알뜰주유소 가 당 1914.9원 75.6원↓ 으로 가장 저렴했다. 경유는 에너지 주유소가 당 2022.9원 57.0원↓ 으로 가장...,http://www.newsworks.co.kr/news/articleView.html?idxno=604710,2022-07-30 10:16:00,1800원대 눈앞 휘발유 당 1902원 4주 연속 하락
562,상표별로는 에너지 주유소가 리터당 평균 1945.1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 리터당...,https://n.news.naver.com/mnews/article/241/0003223048?sid=102,2022-07-30 10:12:00,휘발유 1개월 간 230원 하락...1700원대 주유소 도 등장
563,상표별로는 에너지 주유소가 당 평균 1945.1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 국내 경유 가격도 4주 연속 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당...,https://n.news.naver.com/mnews/article/018/0005280447?sid=101,2022-07-30 10:11:00,국내 휘발유값 4주 연속 하락 경유는 2000원 밑으로
564,상표별로는 에너지 주유소가 당 평균 1천945.1원으로 가장 비쌌고 알뜰주유소 는 1천914.9원으로 가장 저렴했습니다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당...,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004698030,2022-07-30 10:10:00,국내 휘발유 가격 4주째 하락세 이번 주에만 당 75.4원 내려
565,상표별로는 에너지 주유소가 당 평균 1945.1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당 2015.5원을...,https://www.ekn.kr/web/view.php?key=20220730010005208,2022-07-30 10:02:00,국제유가 하락·유류세 인하 폭 확대 국내 휘발유값 4주 연속 하락
566,상표별로는 에너지 주유소가 리터 당 평균 1945.1원으로 가장 비쌌고 가장 저렴한 주유소는 알뜰주유소 1914.9원 였다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 티러 당 2015.5원으로...,http://www.sisajournal-e.com/news/articleView.html?idxno=282001,2022-07-30 10:02:00,휘발유 가격 4주째 뚝↓···유류세 감소폭 확대 및 국제유가 하락 효과
567,알뜰주유소 는 1914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당 2015.5원을 나타냈다. 28일 기준 전국 평균 경유 가격은 1998.46원이다....,http://daily.hankooki.com/news/articleView.html?idxno=854295,2022-07-30 09:56:00,국내 휘발유 가격 4주째 하락세 이번 주에만 당 75.4원 내려
568,상표별로는 에너지 주유소가 당 평균 1천945.1원으로 가장 비쌌고 알뜰주유소 는 1천914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당...,http://www.namdonews.com/news/articleView.html?idxno=690092,2022-07-30 09:38:00,국내 휘발유 가격 4주째 하락세...전국 평균 1902.38원 최저가격 1661원
569,상표별로는 에너지 주유소가 당 평균 1945.1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당 2015.5원을...,http://www.getnews.co.kr/news/articleView.html?idxno=593662,2022-07-30 09:26:00,국내 휘발유 가격 당 1937.7원 4주 연속 하락세
570,상표별로는 에너지 주유소가 당 평균 1천945.1원으로 가장 비쌌고 알뜰주유소 는 1천914.9원으로 가장 저렴했습니다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당 2천15.5원을 나타내 지난달 30일 2천167....,https://n.news.naver.com/mnews/article/374/0000296894?sid=101,2022-07-30 09:21:00,국내 휘발유 가격 4주째 하락세 이번 주에만 당 75.4원 내려
571,1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 지난달 30일 2167.66원 과 비교해 176.26원 떨어졌다. 약 두 달만에 경유 가격이 2000원선 아래로 내려갔다....,https://n.news.naver.com/mnews/article/123/0002282030?sid=101,2022-07-30 09:16:00,국내 휘발유·경유 가격 4주 연속 떨어져 휘발유 당 75.4원 내려
572,상표별로는 에너지 주유소가 당 평균 1천945.1원으로 가장 비쌌고 알뜰주유소 는 1천914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당...,https://n.news.naver.com/mnews/article/654/0000016225?sid=101,2022-07-30 08:59:00,유류가격 내림세 휘발유 1900원대 경유 2천원선 아래로
573,상표별로 보면 알뜰주유소 가 리터당 1914.9원으로 휘발유 가격이 가장 낮았고 에너지 주유소가 1945.1원으로 가장 높았다. 경유도 알뜰주유소 평균가격이 리터당 1994.8원으로 가장 저렴했으며 에너지...,https://n.news.naver.com/mnews/article/417/0000837879?sid=102,2022-07-30 08:21:00,휘발유값 1800원대 가나 전국 기름값 4주 연속 하락
574,상표별로는 에너지 주유소가 당 평균 1945.1원으로 가장 비쌌고 알뜰주유소 는 1914.9원으로 가장 저렴했다. 국내 경유 가격도 하락세를 이어갔다. 이번 주 경유 평균 가격은 지난주보다 57.0원 내린 당 215....,http://www.slist.kr/news/articleView.html?idxno=372887,2022-07-30 07:10:00,국내 휘발유 가격 4주째 하락 이번주 당 75.4원 내려
575,상표별로 보면 알뜰주유소 가 리터당 1914.9원으로 휘발유 가격이 가장 낮았고 에너지 주유소가 1945.1원으로 가장 높았다. 경유도 알뜰주유소 평균가격이 리터당 1994.8원으로 가장 저렴했고 에너지 주유소가...,https://n.news.naver.com/mnews/article/421/0006250097?sid=101,2022-07-30 07:05:00,전국 기름값 4주 연속 하락 휘발유 1800원대 임박
